jpgs\e100.jpg|100|177|420023788||11|Bjorn|Rettig|M|0|Production Technician - WC30|2008-08-07|1989-06-06|adventure-works\bjorn0|bjorn0@adventure-works.com|199-555-0117|S|Bjorn Rettig|199-555-0117|0|M|1|9.5000|43|41|1|0|Production|2008-08-07||Current
jpgs\e101.jpg|101|201|199546871||11|Scott|Gode|R|0|Production Technician - WC45|2008-08-08|1986-09-10|adventure-works\scott0|scott0@adventure-works.com|391-555-0138|M|Scott Gode|391-555-0138|0|M|1|10.0000|86|63|1|0|Production|2008-08-08||Current
jpgs\e102.jpg|102|89|830150469||11|Michael|Rothkugel|L|0|Production Technician - WC40|2008-08-10|1990-08-04|adventure-works\michael1|michael1@adventure-works.com|454-555-0119|S|Michael Rothkugel|454-555-0119|0|M|1|15.0000|70|55|1|0|Production|2008-08-10||Current
jpgs\e103.jpg|103|147|322160340||11|Lane|Sacksteder|M|0|Production Technician - WC20|2008-08-11|1974-04-23|adventure-works\lane0|lane0@adventure-works.com|200-555-0117|M|Lane Sacksteder|200-555-0117|0|M|1|14.0000|11|25|1|0|Production|2008-08-11||Current
jpgs\e104.jpg|104|16|827686041||11|Pete|Male|C|0|Production Technician - WC50|2008-08-11|1976-09-03|adventure-works\pete0|pete0@adventure-works.com|768-555-0123|S|Pete Male|768-555-0123|0|M|1|11.0000|13|26|1|0|Production|2008-08-11||Current
jpgs\e105.jpg|105|44|671089628||11|Dan|Bacon|K|0|Application Specialist|2008-08-11|1981-01-24|adventure-works\dan0|dan0@adventure-works.com|166-555-0159|M|Dan Bacon|166-555-0159|1|M|2|27.4038|72|56|1|0|Information Services|2008-08-11||Current
jpgs\e106.jpg|106|143|231203233||11|David|Barber|M|0|Assistant to the Chief Financial Officer|2008-08-12|1964-01-20|adventure-works\david5|david5@adventure-works.com|477-555-0132|S|David Barber|477-555-0132|0|M|2|13.4615|56|48|1|0|Finance|2008-08-12||Current
jpgs\e107.jpg|107|76|204035155||11|Lolan|Song|B|0|Production Technician - WC50|2008-08-12|1972-08-24|adventure-works\lolan0|lolan0@adventure-works.com|582-555-0178|M|Lolan Song|582-555-0178|0|M|1|11.0000|7|23|1|0|Production|2008-08-12||Current
jpgs\e108.jpg|108|214|992874797||11|Paula|Nartker|R|0|Production Technician - WC40|2008-08-12|1986-09-10|adventure-works\paula1|paula1@adventure-works.com|476-555-0119|M|Paula Nartker|476-555-0119|0|F|1|15.0000|54|47|1|0|Production|2008-08-12||Current
jpgs\e109.jpg|109|7|767955365||11|Mary|Gibson|E|0|Marketing Specialist|2008-08-12|1962-04-13|adventure-works\mary0|mary0@adventure-works.com|531-555-0183|M|Mary Gibson|531-555-0183|0|F|2|14.4231|46|43|1|0|Marketing|2008-08-12||Current
jpgs\e110.jpg|110|40|342607223||11|Mindaugas|Krapauskas|J|0|Production Technician - WC50|2008-08-13|1977-12-05|adventure-works\mindaugas0|mindaugas0@adventure-works.com|637-555-0120|M|Mindaugas Krapauskas|637-555-0120|0|M|1|11.0000|97|68|1|0|Production|2008-08-13||Current
jpgs\e111.jpg|111|23|45615666||11|Eric|Gubbels||0|Production Supervisor - WC20|2008-08-14|1984-08-19|adventure-works\eric0|eric0@adventure-works.com|260-555-0119|M|Eric Gubbels|260-555-0119|0|M|2|25.0000|40|40|1|0|Production|2008-08-14||Current
jpgs\e112.jpg|112||295847284||11|Ken|Sánchez|J|0|Chief Executive Officer|2008-08-14|1968-08-29|adventure-works\ken0|ken0@adventure-works.com|697-555-0142|S|Ken Sánchez|697-555-0142|1|M|2|125.5000|99|69|1|0|Executive|2008-08-14||Current
jpgs\e113.jpg|113|138|733022683||11|Jason|Watters|M|0|Production Technician - WC30|2008-08-14|1988-07-07|adventure-works\jason0|jason0@adventure-works.com|571-555-0179|S|Jason Watters|571-555-0179|0|M|1|9.5000|38|39|1|0|Production|2008-08-14||Current
jpgs\e114.jpg|114|43|381772114||11|Mark|Harrington|L|0|Quality Assurance Technician|2008-08-15|1985-11-28|adventure-works\mark0|mark0@adventure-works.com|147-555-0179|S|Mark Harrington|147-555-0179|0|M|2|10.5769|83|61|1|0|Quality Assurance|2008-08-15||Current
jpgs\e115.jpg|115|163|187369436||11|Janeth|Esteves|M|0|Production Technician - WC45|2008-08-15|1972-02-22|adventure-works\janeth0|janeth0@adventure-works.com|540-555-0191|S|Janeth Esteves|540-555-0191|0|F|1|10.0000|81|60|1|0|Production|2008-08-15||Current
jpgs\e116.jpg|116|188|364818297||11|Marc|Ingle|J|0|Production Technician - WC30|2008-08-16|1986-05-24|adventure-works\marc0|marc0@adventure-works.com|234-555-0169|M|Marc Ingle|234-555-0169|0|M|1|9.5000|22|31|1|0|Production|2008-08-16||Current
jpgs\e117.jpg|117|162|658797903||11|Gigi|Matthew|N|0|Research and Development Engineer|2008-08-16|1978-08-21|adventure-works\gigi0|gigi0@adventure-works.com|185-555-0186|M|Gigi Matthew|185-555-0186|1|F|2|40.8654|63|51|1|0|Research and Development|2008-08-16||Current
jpgs\e118.jpg|118|111|886023130||11|Paul|Singh|R|0|Production Technician - WC20|2008-08-17|1990-06-04|adventure-works\paul1|paul1@adventure-works.com|727-555-0112|M|Paul Singh|727-555-0112|0|M|1|14.0000|6|23|1|0|Production|2008-08-17||Current
jpgs\e119.jpg|119|214|749211824||11|Frank|Lee|T|0|Production Technician - WC40|2008-08-17|1987-04-06|adventure-works\frank0|frank0@adventure-works.com|158-555-0191|M|Frank Lee|158-555-0191|0|M|1|15.0000|56|48|1|0|Production|2008-08-17||Current
jpgs\e120.jpg|120|44|643805155||11|François|Ajenstat|P|0|Database Administrator|2008-08-17|1980-06-13|adventure-works\françois0|françois0@adventure-works.com|785-555-0110|S|François Ajenstat|785-555-0110|1|M|2|38.4615|67|53|1|0|Information Services|2008-08-17||Current
jpgs\e121.jpg|121|16|92096924||11|Diane|Tibbott|H|0|Production Technician - WC50|2008-08-18|1989-03-09|adventure-works\diane2|diane2@adventure-works.com|361-555-0180|S|Diane Tibbott|361-555-0180|0|F|1|11.0000|8|24|1|0|Production|2008-08-18||Current
jpgs\e122.jpg|122|7|72636981||11|Jill|Williams|A|0|Marketing Specialist|2008-08-18|1979-01-16|adventure-works\jill0|jill0@adventure-works.com|510-555-0121|M|Jill Williams|510-555-0121|0|F|2|14.4231|47|43|1|0|Marketing|2008-08-18||Current
jpgs\e123.jpg|123|40|563680513||11|Angela|Barbariol|W|0|Production Technician - WC50|2008-08-20|1990-12-29|adventure-works\angela0|angela0@adventure-works.com|150-555-0194|S|Angela Barbariol|150-555-0194|0|F|1|11.0000|92|66|1|0|Production|2008-08-20||Current
jpgs\e124.jpg|124|87|584205124||11|Matthias|Berndt|T|0|Shipping and Receiving Clerk|2008-08-20|1973-06-11|adventure-works\matthias0|matthias0@adventure-works.com|139-555-0120|M|Matthias Berndt|139-555-0120|0|M|2|9.5000|94|67|1|0|Shipping and Receiving|2008-08-20||Current
jpgs\e125.jpg|125|9|458159238||11|Bryan|Baker||0|Production Technician - WC60|2008-08-21|1973-03-27|adventure-works\bryan0|bryan0@adventure-works.com|712-555-0113|S|Bryan Baker|712-555-0113|0|M|1|12.4500|35|37|1|0|Production|2008-08-21||Current
jpgs\e126.jpg|126|23|712885347||11|Jeff|Hay|V|0|Production Supervisor - WC45|2008-08-21|1976-08-15|adventure-works\jeff0|jeff0@adventure-works.com|350-555-0167|M|Jeff Hay|350-555-0167|0|M|2|25.0000|74|57|1|0|Production|2008-08-21||Current
jpgs\e127.jpg|127|188|87268837||11|Eugene|Zabokritski|R|0|Production Technician - WC30|2008-08-21|1987-02-12|adventure-works\eugene0|eugene0@adventure-works.com|241-555-0191|S|Eugene Zabokritski|241-555-0191|0|M|1|9.5000|33|36|1|0|Production|2008-08-21||Current
jpgs\e128.jpg|128|186|969985265||11|Barbara|Decker|S|0|Production Technician - WC20|2008-08-22|1984-07-29|adventure-works\barbara0|barbara0@adventure-works.com|119-555-0192|M|Barbara Decker|119-555-0192|0|F|1|14.0000|17|28|1|0|Production|2008-08-22||Current
jpgs\e129.jpg|129|126|539490372||11|Chris|Preston|T|0|Production Technician - WC45|2008-08-22|1988-07-16|adventure-works\chris0|chris0@adventure-works.com|200-555-0112|M|Chris Preston|200-555-0112|0|M|1|10.0000|76|58|1|0|Production|2008-08-22||Current
jpgs\e130.jpg|130|92|242381745||11|Sean|Chai|N|0|Document Control Assistant|2008-08-22|1986-10-10|adventure-works\sean1|sean1@adventure-works.com|205-555-0132|S|Sean Chai|205-555-0132|0|M|2|10.2500|78|59|1|0|Document Control|2008-08-22||Current
jpgs\e131.jpg|131|44|929666391||11|Dan|Wilson|B|0|Database Administrator|2008-08-22|1975-08-06|adventure-works\dan1|dan1@adventure-works.com|653-555-0144|M|Dan Wilson|653-555-0144|1|M|2|38.4615|66|53|1|0|Information Services|2008-08-22||Current
jpgs\e132.jpg|132|18|948320468||11|Mark|McArthur|K|0|Production Technician - WC60|2008-08-23|1979-04-25|adventure-works\mark1|mark1@adventure-works.com|417-555-0154|S|Mark McArthur|417-555-0154|0|M|1|12.4500|19|29|1|0|Production|2008-08-23||Current
jpgs\e133.jpg|133|142|931190412||11|Bryan|Walton|A|0|Accounts Receivable Specialist|2008-08-24|1984-04-20|adventure-works\bryan1|bryan1@adventure-works.com|935-555-0199|S|Bryan Walton|935-555-0199|0|M|2|19.0000|62|51|1|0|Finance|2008-08-24||Current
jpgs\e134.jpg|134|76|153288994||11|Houman|Pournasseh|N|0|Production Technician - WC50|2008-08-25|1971-03-30|adventure-works\houman0|houman0@adventure-works.com|180-555-0136|M|Houman Pournasseh|180-555-0136|0|M|1|11.0000|3|21|1|0|Production|2008-08-25||Current
jpgs\e135.jpg|135|46|981495526||11|Sairaj|Uddin|L|0|Scheduling Assistant|2008-08-26|1987-07-22|adventure-works\sairaj0|sairaj0@adventure-works.com|500-555-0159|M|Sairaj Uddin|500-555-0159|0|M|2|16.0000|46|43|1|0|Production Control|2008-08-26||Current
jpgs\e136.jpg|136|177|363996959||11|Michiko|Osada|F|0|Production Technician - WC30|2008-08-26|1982-01-25|adventure-works\michiko0|michiko0@adventure-works.com|984-555-0148|S|Michiko Osada|984-555-0148|0|M|1|9.5000|44|42|1|0|Production|2008-08-26||Current
jpgs\e137.jpg|137|188|585408256||11|Benjamin|Martin|R|0|Production Technician - WC30|2008-08-27|1985-08-05|adventure-works\benjamin0|benjamin0@adventure-works.com|533-555-0111|S|Benjamin Martin|533-555-0111|0|M|1|9.5000|28|34|1|0|Production|2008-08-27||Current
jpgs\e138.jpg|138|23|386315192||11|Cynthia|Randall|S|0|Production Supervisor - WC30|2008-08-27|1981-03-18|adventure-works\cynthia0|cynthia0@adventure-works.com|352-555-0138|S|Cynthia Randall|352-555-0138|0|F|2|25.0000|69|54|1|0|Production|2008-08-27||Current
jpgs\e139.jpg|139|201|167554340||11|Kathie|Flood|E|0|Production Technician - WC45|2008-08-27|1990-06-01|adventure-works\kathie0|kathie0@adventure-works.com|446-555-0118|M|Kathie Flood|446-555-0118|0|F|1|10.0000|87|63|1|0|Production|2008-08-27||Current
jpgs\e140.jpg|140|18|410742000||11|Britta|Simon|L|0|Production Technician - WC60|2008-08-29|1989-04-28|adventure-works\britta0|britta0@adventure-works.com|955-555-0169|M|Britta Simon|955-555-0169|0|F|1|12.4500|14|27|1|0|Production|2008-08-29||Current
jpgs\e141.jpg|141|214|746201340||11|Brian|Lloyd|T|0|Production Technician - WC40|2008-08-29|1976-09-10|adventure-works\brian0|brian0@adventure-works.com|110-555-0182|S|Brian Lloyd|110-555-0182|0|M|1|15.0000|55|47|1|0|Production|2008-08-29||Current
jpgs\e142.jpg|142|143|30845||11|David|Liu|J|0|Accounts Manager|2008-08-30|1983-02-05|adventure-works\david6|david6@adventure-works.com|646-555-0185|M|David Liu|646-555-0185|1|M|2|34.7356|57|48|1|0|Finance|2008-08-30||Current
jpgs\e143.jpg|143|112|184188301||11|Laura|Norman|F|0|Chief Financial Officer|2008-08-31|1975-08-06|adventure-works\laura1|laura1@adventure-works.com|615-555-0110|M|Laura Norman|615-555-0110|1|F|2|60.0962|0|20|1|0|Executive|2008-08-31|2013-06-13|
jpgs\e144.jpg|144|112|184188301||11|Laura|Norman|F|0|Chief Financial Officer|2008-08-31|1975-08-06|adventure-works\laura1|laura1@adventure-works.com|615-555-0110|M|Laura Norman|615-555-0110|1|F|2|60.0962|0|20|1|0|Executive|2013-06-13||Current
jpgs\e145.jpg|145|40|398737566||11|Michael|Patten|W|0|Production Technician - WC50|2008-08-31|1973-12-01|adventure-works\michael2|michael2@adventure-works.com|441-555-0195|S|Michael Patten|441-555-0195|0|M|1|11.0000|98|69|1|0|Production|2008-08-31||Current
jpgs\e146.jpg|146|138|764853868||11|Andy|Ruth|M|0|Production Technician - WC30|2008-08-31|1983-05-20|adventure-works\andy0|andy0@adventure-works.com|118-555-0110|M|Andy Ruth|118-555-0110|0|M|1|9.5000|39|39|1|0|Production|2008-08-31||Current
jpgs\e147.jpg|147|23|319472946||11|Yuhong|Li|L|0|Production Supervisor - WC20|2008-09-01|1976-11-04|adventure-works\yuhong0|yuhong0@adventure-works.com|965-555-0155|M|Yuhong Li|965-555-0155|0|M|2|25.0000|41|40|1|0|Production|2008-09-01||Current
jpgs\e148.jpg|148|163|456839592||11|Robert|Rounthwaite|J|0|Production Technician - WC45|2008-09-02|1984-09-28|adventure-works\robert0|robert0@adventure-works.com|589-555-0147|S|Robert Rounthwaite|589-555-0147|0|M|1|10.0000|82|61|1|0|Production|2008-09-02||Current
jpgs\e149.jpg|149|43|131471224||11|Andreas|Berglund|T|0|Quality Assurance Technician|2008-09-02|1988-10-26|adventure-works\andreas0|andreas0@adventure-works.com|181-555-0124|M|Andreas Berglund|181-555-0124|0|M|2|10.5769|84|62|1|0|Quality Assurance|2008-09-02||Current
jpgs\e150.jpg|150|188|259388196||11|Reed|Koch|T|0|Production Technician - WC30|2008-09-02|1988-08-08|adventure-works\reed0|reed0@adventure-works.com|678-555-0110|M|Reed Koch|678-555-0110|0|M|1|9.5000|23|31|1|0|Production|2008-09-02||Current
jpgs\e151.jpg|151|147|812797414||11|Linda|Randall|A|0|Production Technician - WC20|2008-09-03|1977-05-05|adventure-works\linda1|linda1@adventure-works.com|696-555-0157|S|Linda Randall|696-555-0157|0|F|1|14.0000|12|26|1|0|Production|2008-09-03||Current
jpgs\e152.jpg|152|112|519899904||11|James|Hamilton|R|0|Vice President of Production|2008-09-03|1988-02-04|adventure-works\james1|james1@adventure-works.com|870-555-0122|S|James Hamilton|870-555-0122|1|M|2|84.1346|64|52|1|0|Production|2008-09-03||Current
jpgs\e153.jpg|153|44|314747499||11|Ramesh|Meyyappan|V|0|Application Specialist|2008-09-03|1987-10-12|adventure-works\ramesh0|ramesh0@adventure-works.com|182-555-0134|S|Ramesh Meyyappan|182-555-0134|1|M|2|27.4038|73|56|1|0|Information Services|2008-09-03||Current
jpgs\e154.jpg|154|44|858323870||11|Stephanie|Conroy|A|0|Network Manager|2008-09-04|1983-10-24|adventure-works\stephanie0|stephanie0@adventure-works.com|594-555-0110|S|Stephanie Conroy|594-555-0110|1|F|2|39.6635|68|54|1|0|Information Services|2008-09-04||Current
jpgs\e155.jpg|155|111|25011600||11|Samantha|Smith|H|0|Production Technician - WC20|2008-09-04|1987-06-22|adventure-works\samantha0|samantha0@adventure-works.com|587-555-0114|M|Samantha Smith|587-555-0114|0|F|1|14.0000|7|23|1|0|Production|2008-09-04||Current
jpgs\e156.jpg|156|214|436757988||11|Tawana|Nusbaum|G|0|Production Technician - WC40|2008-09-05|1989-06-10|adventure-works\tawana0|tawana0@adventure-works.com|368-555-0113|S|Tawana Nusbaum|368-555-0113|0|M|1|15.0000|50|45|1|0|Production|2008-09-05||Current
jpgs\e157.jpg|157|16|652535724||11|Denise|Smith|H|0|Production Technician - WC50|2008-09-05|1988-02-04|adventure-works\denise0|denise0@adventure-works.com|869-555-0119|M|Denise Smith|869-555-0119|0|F|1|11.0000|9|24|1|0|Production|2008-09-05||Current
jpgs\e158.jpg|158|32|416679555||11|Hao|Chen|O|0|Human Resources Administrative Assistant|2008-09-06|1976-11-15|adventure-works\hao0|hao0@adventure-works.com|806-555-0136|S|Hao Chen|806-555-0136|0|M|2|13.9423|52|46|1|0|Human Resources|2008-09-06||Current
jpgs\e159.jpg|159|126|377784364||11|Alex|Nayberg|M|0|Production Technician - WC45|2008-09-08|1989-11-11|adventure-works\alex0|alex0@adventure-works.com|819-555-0198|M|Alex Nayberg|819-555-0198|0|M|1|10.0000|77|58|1|0|Production|2008-09-08||Current
jpgs\e160.jpg|160|9|66073987||11|Eugene|Kogan|O|0|Production Technician - WC60|2008-09-08|1975-09-10|adventure-works\eugene1|eugene1@adventure-works.com|173-555-0179|S|Eugene Kogan|173-555-0179|0|M|1|12.4500|36|38|1|0|Production|2008-09-08||Current
jpgs\e161.jpg|161|18|999440576||11|Brandon|Heidepriem|G|0|Production Technician - WC60|2008-09-08|1976-08-10|adventure-works\brandon0|brandon0@adventure-works.com|429-555-0137|M|Brandon Heidepriem|429-555-0137|0|M|1|12.4500|22|31|1|0|Production|2008-09-08||Current
jpgs\e162.jpg|162|3|134969118||11|Dylan|Miller|A|0|Research and Development Manager|2008-09-08|1986-09-24|adventure-works\dylan0|dylan0@adventure-works.com|181-555-0156|M|Dylan Miller|181-555-0156|1|M|2|50.4808|61|50|1|0|Research and Development|2008-09-08||Current
jpgs\e163.jpg|163|23|551834634||11|Shane|Kim|S|0|Production Supervisor - WC45|2008-09-08|1989-12-22|adventure-works\shane0|shane0@adventure-works.com|810-555-0178|S|Shane Kim|810-555-0178|0|M|2|25.0000|75|57|1|0|Production|2008-09-08||Current
jpgs\e164.jpg|164|186|305522471||11|John|Chen|Y|0|Production Technician - WC20|2008-09-09|1985-11-03|adventure-works\john2|john2@adventure-works.com|201-555-0163|M|John Chen|201-555-0163|0|M|1|14.0000|18|29|1|0|Production|2008-09-09||Current
jpgs\e165.jpg|165|92|260770918||11|Karen|Berge|R|0|Document Control Assistant|2008-09-09|1975-07-25|adventure-works\karen0|karen0@adventure-works.com|746-555-0164|M|Karen Berge|746-555-0164|0|F|2|10.2500|79|59|1|0|Document Control|2008-09-09||Current
jpgs\e166.jpg|166|18|788456780||11|Jose|Lugo|R|0|Production Technician - WC60|2008-09-10|1984-02-29|adventure-works\jose0|jose0@adventure-works.com|587-555-0115|M|Jose Lugo|587-555-0115|0|M|1|12.4500|20|30|1|0|Production|2008-09-10||Current
jpgs\e167.jpg|167|76|370581729||11|Mandar|Samant|H|0|Production Technician - WC50|2008-09-10|1985-10-19|adventure-works\mandar0|mandar0@adventure-works.com|140-555-0132|S|Mandar Samant|140-555-0132|0|M|1|11.0000|0|20|1|0|Production|2008-09-10||Current
jpgs\e168.jpg|168|278|603686790||11|Mikael|Sandberg|Q|0|Buyer|2008-09-10|1984-03-17|adventure-works\mikael0|mikael0@adventure-works.com|309-555-0170|S|Mikael Sandberg|309-555-0170|0|M|2|18.2692|59|49|1|0|Purchasing|2008-09-10||Current
jpgs\e169.jpg|169|76|152085091||11|Sameer|Tejani|A|0|Production Technician - WC50|2008-09-11|1978-01-24|adventure-works\sameer0|sameer0@adventure-works.com|990-555-0172|M|Sameer Tejani|990-555-0172|0|M|1|11.0000|4|22|1|0|Production|2008-09-11||Current
jpgs\e170.jpg|170|142|663843431||11|Dragan|Tomic|K|0|Accounts Payable Specialist|2008-09-11|1976-09-14|adventure-works\dragan0|dragan0@adventure-works.com|117-555-0185|M|Dragan Tomic|117-555-0185|0|M|2|19.0000|63|51|1|0|Finance|2008-09-11||Current
jpgs\e171.jpg|171|177|227319668||11|Carol|Philips|M|0|Production Technician - WC30|2008-09-12|1988-05-17|adventure-works\carol0|carol0@adventure-works.com|609-555-0153|M|Carol Philips|609-555-0153|0|F|1|9.5000|45|42|1|0|Production|2008-09-12||Current
jpgs\e172.jpg|172|89|578953538||11|Rob|Caron|T|0|Production Technician - WC40|2008-09-13|1973-03-04|adventure-works\rob1|rob1@adventure-works.com|238-555-0116|S|Rob Caron|238-555-0116|0|M|1|15.0000|71|55|1|0|Production|2008-09-13||Current
jpgs\e173.jpg|173|40|222400012||11|Don|Hall|L|0|Production Technician - WC50|2008-09-13|1971-01-11|adventure-works\don0|don0@adventure-works.com|100-555-0174|M|Don Hall|100-555-0174|0|M|1|11.0000|88|64|1|0|Production|2008-09-13||Current
jpgs\e174.jpg|174|46|470689086||11|Alan|Brewer|J|0|Scheduling Assistant|2008-09-13|1983-10-28|adventure-works\alan0|alan0@adventure-works.com|438-555-0172|M|Alan Brewer|438-555-0172|0|M|2|16.0000|47|43|1|0|Production Control|2008-09-13||Current
jpgs\e175.jpg|175|188|860123571||11|David|Lawrence|Oliver|0|Production Technician - WC30|2008-09-14|1985-04-23|adventure-works\david7|david7@adventure-works.com|118-555-0177|M|David Lawrence|118-555-0177|0|M|1|9.5000|29|34|1|0|Production|2008-09-14||Current
jpgs\e176.jpg|176|89|273260055||11|Baris|Cetinok|F|0|Production Technician - WC40|2008-09-15|1990-05-07|adventure-works\baris0|baris0@adventure-works.com|164-555-0114|S|Baris Cetinok|164-555-0114|0|M|1|15.0000|72|56|1|0|Production|2008-09-15||Current
jpgs\e177.jpg|177|23|578935259||11|Michael|Ray|Sean|0|Production Supervisor - WC30|2008-09-15|1988-08-29|adventure-works\michael3|michael3@adventure-works.com|156-555-0199|S|Michael Ray|156-555-0199|0|M|2|25.0000|70|55|1|0|Production|2008-09-15||Current
jpgs\e178.jpg|178|20|752513276||11|Steve|Masters|F|0|Production Technician - WC60|2008-09-15|1990-11-04|adventure-works\steve0|steve0@adventure-works.com|712-555-0170|S|Steve Masters|712-555-0170|0|M|1|12.4500|31|35|1|0|Production|2008-09-15||Current
jpgs\e179.jpg|179|18|754372876||11|Suchitra|Mohan|O|0|Production Technician - WC60|2008-09-16|1987-01-08|adventure-works\suchitra0|suchitra0@adventure-works.com|753-555-0129|M|Suchitra Mohan|753-555-0129|0|F|1|12.4500|15|27|1|0|Production|2008-09-16||Current
jpgs\e180.jpg|180|44|58317344||11|Karen|Berg|A|0|Application Specialist|2008-09-16|1977-12-17|adventure-works\karen1|karen1@adventure-works.com|654-555-0177|S|Karen Berg|654-555-0177|1|F|2|27.4038|74|57|1|0|Information Services|2008-09-16||Current
jpgs\e181.jpg|181|147|404159499||11|Terrence|Earls|W|0|Production Technician - WC20|2008-09-16|1984-07-08|adventure-works\terrence0|terrence0@adventure-works.com|110-555-0115|S|Terrence Earls|110-555-0115|0|M|1|14.0000|13|26|1|0|Production|2008-09-16||Current
jpgs\e182.jpg|182|142|363910111||11|Barbara|Moreland|C|0|Accountant|2008-09-18|1975-08-04|adventure-works\barbara1|barbara1@adventure-works.com|822-555-0145|M|Barbara Moreland|822-555-0145|1|F|2|26.4423|58|49|1|0|Finance|2008-09-18||Current
jpgs\e183.jpg|183|40|599942664||11|Chad|Niswonger|W|0|Production Technician - WC50|2008-09-18|1990-03-04|adventure-works\chad0|chad0@adventure-works.com|559-555-0175|M|Chad Niswonger|559-555-0175|0|M|1|11.0000|99|69|1|0|Production|2008-09-18||Current
jpgs\e184.jpg|184|138|993310268||11|Rostislav|Shabalin|E|0|Production Technician - WC30|2008-09-19|1977-04-13|adventure-works\rostislav0|rostislav0@adventure-works.com|751-555-0134|M|Rostislav Shabalin|751-555-0134|0|M|1|9.5000|40|40|1|0|Production|2008-09-19||Current
jpgs\e185.jpg|185|201|20244403||11|Belinda|Newman|M|0|Production Technician - WC45|2008-09-20|1974-10-15|adventure-works\belinda0|belinda0@adventure-works.com|319-555-0126|S|Belinda Newman|319-555-0126|0|F|1|10.0000|83|61|1|0|Production|2008-09-20||Current
jpgs\e186.jpg|186|23|862951447||11|Katie|McAskill-White|L|0|Production Supervisor - WC20|2008-09-20|1984-06-18|adventure-works\katie0|katie0@adventure-works.com|809-555-0133|S|Katie McAskill-White|809-555-0133|0|F|2|25.0000|42|41|1|0|Production|2008-09-20||Current
jpgs\e187.jpg|187|188|551346974||11|Russell|King|M|0|Production Technician - WC30|2008-09-21|1981-09-11|adventure-works\russell1|russell1@adventure-works.com|517-555-0122|M|Russell King|517-555-0122|0|M|1|9.5000|24|32|1|0|Production|2008-09-21||Current
jpgs\e188.jpg|188|23|60114406||11|Jack|Richins|S|0|Production Supervisor - WC30|2008-09-21|1983-01-20|adventure-works\jack0|jack0@adventure-works.com|552-555-0111|S|Jack Richins|552-555-0111|0|M|2|25.0000|68|54|1|0|Production|2008-09-21||Current
jpgs\e189.jpg|189|23|33237992||11|Andrew|Hill|R|0|Production Supervisor - WC10|2008-09-22|1988-04-06|adventure-works\andrew0|andrew0@adventure-works.com|908-555-0159|S|Andrew Hill|908-555-0159|0|M|2|25.0000|65|52|1|0|Production|2008-09-22||Current
jpgs\e190.jpg|190|89|1300049||11|Nicole|Holliday|B|0|Production Technician - WC40|2008-09-22|1985-11-07|adventure-works\nicole0|nicole0@adventure-works.com|508-555-0129|M|Nicole Holliday|508-555-0129|0|F|1|15.0000|67|53|1|0|Production|2008-09-22||Current
jpgs\e191.jpg|191|16|10708100||11|Frank|Miller|T|0|Production Technician - WC50|2008-09-23|1971-02-21|adventure-works\frank1|frank1@adventure-works.com|167-555-0139|S|Frank Miller|167-555-0139|0|M|1|11.0000|10|25|1|0|Production|2008-09-23||Current
jpgs\e192.jpg|192|154|672243793||11|Peter|Connelly|I|0|Network Administrator|2008-09-23|1979-12-27|adventure-works\peter1|peter1@adventure-works.com|310-555-0133|S|Peter Connelly|310-555-0133|0|M|2|32.4519|69|54|1|0|Information Services|2008-09-23||Current
jpgs\e193.jpg|193|111|63761469||11|Anibal|Sousa|T|0|Production Technician - WC20|2008-09-23|1974-04-05|adventure-works\anibal0|anibal0@adventure-works.com|106-555-0120|S|Anibal Sousa|106-555-0120|0|F|1|14.0000|8|24|1|0|Production|2008-09-23||Current
jpgs\e194.jpg|194|214|693168613||11|Ken|Myer|L|0|Production Technician - WC40|2008-09-24|1980-12-26|adventure-works\ken1|ken1@adventure-works.com|949-555-0174|M|Ken Myer|949-555-0174|0|M|1|15.0000|51|45|1|0|Production|2008-09-24||Current
jpgs\e195.jpg|195|32|476980013||11|Grant|Culbertson|N|0|Human Resources Administrative Assistant|2008-09-25|1975-11-15|adventure-works\grant0|grant0@adventure-works.com|955-555-0131|S|Grant Culbertson|955-555-0131|0|M|2|13.9423|53|46|1|0|Human Resources|2008-09-25||Current
jpgs\e196.jpg|196|40|334834274||11|Michael|Entin|T|0|Production Technician - WC50|2008-09-25|1989-01-13|adventure-works\michael4|michael4@adventure-works.com|817-555-0186|S|Michael Entin|817-555-0186|0|M|1|11.0000|94|67|1|0|Production|2008-09-25||Current
jpgs\e197.jpg|197|163|399658727||11|Lionel|Penuchot|C|0|Production Technician - WC45|2008-09-26|1987-10-13|adventure-works\lionel0|lionel0@adventure-works.com|450-555-0152|S|Lionel Penuchot|450-555-0152|0|M|1|10.0000|78|59|1|0|Production|2008-09-26||Current
jpgs\e198.jpg|198|9|500412746||11|Thomas|Michaels|R|0|Production Technician - WC60|2008-09-26|1985-08-10|adventure-works\thomas0|thomas0@adventure-works.com|278-555-0118|M|Thomas Michaels|278-555-0118|0|M|1|12.4500|37|38|1|0|Production|2008-09-26||Current
jpgs\e199.jpg|199|87|652779496||11|Jimmy|Bischoff|T|0|Stocker|2008-09-26|1990-06-01|adventure-works\jimmy0|jimmy0@adventure-works.com|927-555-0168|M|Jimmy Bischoff|927-555-0168|0|M|1|9.0000|96|68|1|0|Shipping and Receiving|2008-09-26||Current
